Timestamp,10.06.2023:14:27:45
Scans in Average,1
Termination,10000
V_RMS(V),0.191456494671134
V_DC (V),0.19144172668457
RMS_Noise %,1.61809803733524
Frequency (Hz), Mag^2 (V^2 / Hz), PSD (dBV^2 / Hz), RIN (dBc / Hz), Integrated Volts RMS, Integrated RIN (%RMS) 
3004.074,1.42165133729577E-11,-108.472068786621,-94.1134719848633,0.00168092154867495,0.877965279559871
3010.035,6.03800096238653E-12,-112.191070556641,-97.8324737548828,0.00168093950390901,0.877974657791772
3015.995,2.05523218028247E-12,-116.871391296387,-102.512794494629,0.00168094667834957,0.877978405087246
3021.956,6.04831730015576E-12,-112.183654785156,-97.8250579833984,0.00168095386190461,0.877982157143323
3027.916,1.05254856559137E-11,-109.77758026123,-95.4189834594727,0.00168096855399126,0.877989830994594
3033.876,9.81798007463415E-12,-110.079780578613,-95.7211837768555,0.0016809865875743,0.877999250149096
3039.837,4.44188015535474E-12,-113.52433013916,-99.1657333374023,0.00168099922819467,0.878005852495175
3045.797,1.51502181931088E-12,-118.195808410645,-103.837211608887,0.0016810045086486,0.878008610538951
3051.758,3.57340866078933E-12,-114.469169616699,-100.110572814941,0.00168100901923894,0.878010966473831
3057.718,5.0863546008865E-11,-102.935935974121,-88.5773391723633,0.00168105727359737,0.878036170298081
3063.679,4.66686952859163E-11,-103.309745788574,-88.9511489868164,0.00168114372529547,0.878081325046292
3069.639,1.18499606226881E-11,-109.262832641602,-94.9042358398438,0.00168119559356988,0.878108416461758
3075.6,2.62360418370614E-12,-115.811019897461,-101.452415466309,0.00168120842203244,0.878115116920043
3081.56,1.46516598761082E-11,-108.341133117676,-93.982536315918,0.00168122373361784,0.878123114342862
3087.521,1.28381326794624E-11,-108.914978027344,-94.5563812255859,0.00168124809835913,0.878135840336479
3093.481,5.40461158379912E-12,-112.672355651855,-98.3137588500977,0.00168126426706558,0.878144285443805
3099.441,7.28570390492678E-12,-111.375282287598,-97.0166854858398,0.00168127551451334,0.878150160119289
3105.402,1.44417164847255E-11,-108.40380859375,-94.0452117919922,0.00168129477217629,0.878160218625259
3111.363,1.1745752611508E-11,-109.301193237305,-94.9425964355469,0.00168131798167009,0.878172341219397
3117.323,3.60201306951543E-12,-114.434547424316,-100.075950622559,0.00168133158397627,0.878179445865394
3123.283,6.82645787795385E-12,-111.658042907715,-97.299446105957,0.00168134082638289,0.878184273284092
3129.244,1.01731189837058E-11,-109.92546081543,-95.5668640136719,0.00168135589243301,0.878192142460924
3135.204,1.33986313206454E-12,-118.729393005371,-104.370796203613,0.00168136609585535,0.878197471829535
3141.165,1.0038895222048E-11,-109.983139038086,-95.6245422363281,0.00168137618026054,0.878202739034082
3147.125,1.28971715457737E-11,-108.895057678223,-94.5364608764648,0.00168139650712678,0.878213355997627
3153.086,6.92302516351143E-12,-111.597038269043,-97.2384414672852,0.00168141407238554,0.8782225305408
3159.046,7.55595353742441E-12,-111.217109680176,-96.858512878418,0.00168142690397911,0.878229232634448
3165.007,8.45319979513685E-12,-110.729789733887,-96.3711929321289,0.00168144109153354,0.878236642962553
3170.967,8.04437169184287E-12,-110.94507598877,-96.5864791870117,0.00168145571180631,0.878244279304579
3176.927,6.88822163889806E-12,-111.618927001953,-97.2603302001953,0.00168146894507397,0.878251191197377
3182.888,2.14063220967849E-11,-106.694580078125,-92.3359832763672,0.00168149401941956,0.878264287825739
3188.848,2.44286501159271E-11,-106.121002197266,-91.7624053955078,0.00168153463712642,0.87828550293622
3194.809,2.99272748331229E-13,-125.239326477051,-110.880729675293,0.00168155655082983,0.87829694872365
3200.77,2.07192322704941E-12,-116.836265563965,-102.477668762207,0.00168155865206519,0.878298046223825
3206.73,9.01417341083288E-12,-110.450744628906,-96.0921401977539,0.00168156847597513,0.878303177368609
3212.69,2.64049973338842E-11,-105.783142089844,-91.4245376586914,0.00168159986217816,0.878319570755048
3218.651,2.11257518579563E-11,-106.751876831055,-92.3932800292969,0.00168164197996662,0.878341569375952
3224.611,2.30429694056511E-11,-106.374618530273,-92.0160140991211,0.00168168111766058,0.87836201145812
3230.572,3.02198963860671E-11,-105.197067260742,-90.8384704589844,0.00168172831242134,0.878386661841929
3236.532,1.44996106003722E-11,-108.386436462402,-94.0278396606445,0.001681767936124,0.87840735777221
3242.493,1.36007741093636E-11,-108.664360046387,-94.3057632446289,0.00168179283398188,0.878420362218954
3248.453,1.3162400573492E-11,-108.806648254395,-94.4480514526367,0.00168181654668535,0.878432747645473
3254.414,1.51075997079412E-11,-108.208045959473,-93.8494491577148,0.00168184159410308,0.878445830209097
3260.374,1.14861270412803E-11,-109.398262023926,-95.039665222168,0.00168186515599025,0.878458136862475
3266.334,1.23831256739019E-13,-129.071701049805,-114.713096618652,0.00168187544224224,0.878463509494002
3272.295,1.82645255699754E-11,-107.383918762207,-93.0253143310547,0.00168189173392673,0.878472018834216
3278.255,4.85863963452478E-12,-113.13484954834,-98.776252746582,0.00168191222032455,0.878482719122996
3284.216,1.96129564816753E-11,-107.074569702148,-92.7159729003906,0.00168193390111801,0.878494043258797
3290.176,2.70856233934561E-11,-105.67261505127,-91.3140106201172,0.00168197527329833,0.878515652439722
3296.137,1.26373362339412E-12,-118.983444213867,-104.624847412109,0.00168200038968457,0.878528771026419
3302.097,1.54333313306173E-11,-108.11540222168,-93.7568054199219,0.00168201518182891,0.878536497139007
3308.058,1.38388822476069E-11,-108.588989257813,-94.2303924560547,0.00168204111414502,0.878550041895561
3314.018,8.32167376453678E-12,-110.797889709473,-96.4392929077148,0.0016820607459627,0.878560295826992
3319.979,7.00720120221376E-12,-111.544555664063,-97.1859588623047,0.00168207432552756,0.878567388594926
3325.939,4.19533314804236E-11,-103.772338867188,-89.4137344360352,0.00168211769801741,0.878590042561261
3331.9,5.08026002595822E-11,-102.941139221191,-88.5825424194336,0.00168219986431275,0.878632958992735
3337.86,6.08449724192421E-12,-112.157752990723,-97.7991561889648,0.001682250254814,0.878659278549737
3343.821,1.04833828906218E-11,-109.794982910156,-95.4363861083984,0.00168226493033228,0.878666943747151
3349.781,3.72091587632895E-11,-104.293502807617,-89.9349060058594,0.00168230717477879,0.878689008523058
3355.741,1.18815223686397E-11,-109.251281738281,-94.8926849365234,0.00168235065654226,0.878711719564306
3361.702,6.56307054062684E-12,-111.828926086426,-97.470329284668,0.00168236699343451,0.878720252517067
3367.662,1.8327534198761E-11,-107.368957519531,-93.0103607177734,0.00168238903948839,0.878731767432723
3373.623,2.20404875775178E-11,-106.56778717041,-92.2091903686523,0.00168242479355322,0.87875044220523
3379.583,2.68349641313156E-11,-105.712989807129,-91.3543930053711,0.00168246808165462,0.878773052094475
3385.544,3.30338681427141E-12,-114.810401916504,-100.451805114746,0.00168249477518379,0.878786994441647
3391.504,1.71133084222674E-11,-107.666656494141,-93.3080596923828,0.0016825128572639,0.878796438926746
3397.465,3.50597438712915E-11,-104.551910400391,-90.1933135986328,0.00168255906353171,0.878820573008954
3403.425,2.24319193512201E-11,-106.491333007813,-92.1327362060547,0.00168260997867667,0.87884716659359
3409.386,1.00897097339233E-11,-109.961212158203,-95.6026153564453,0.00168263877944781,0.878862209578262
3415.346,4.6836844800661E-12,-113.294120788574,-98.9355239868164,0.00168265186242866,0.878869042974468
3421.307,3.66665151280661E-12,-114.357307434082,-99.9987030029297,0.00168265925725069,0.878872905377803
3427.267,1.2051510081316E-12,-119.189582824707,-104.830986022949,0.00168266357156658,0.87887515879621
3433.228,9.74784294764201E-12,-110.110916137695,-95.7523193359375,0.00168267327115496,0.878880225006368
3439.188,3.81092773750424E-12,-114.18968963623,-99.8310928344727,0.00168268527825064,0.878886496454976
3445.148,3.02957157449176E-12,-115.186187744141,-100.827590942383,0.001682691335886,0.878889660429839
3451.109,1.36751898874839E-11,-108.640663146973,-94.2820663452148,0.00168270612877205,0.878897386929832
3457.069,8.37650072450439E-12,-110.769371032715,-96.410774230957,0.00168272565642711,0.87890758645589
3463.03,5.42604985336463E-12,-112.655158996582,-98.2965621948242,0.00168273787902304,0.878913970462841
3468.99,6.1369970596085E-12,-112.12043762207,-97.7618408203125,0.00168274811839916,0.878919318610545
3474.951,1.58620905131102E-11,-107.996398925781,-93.6377944946289,0.00168276759898629,0.878929493552462
3480.911,3.12280239692579E-12,-115.054557800293,-100.695953369141,0.00168278441026863,0.8789382742848
3486.872,7.30951239044468E-12,-111.361114501953,-97.0025177001953,0.001682793648478,0.87894309951122
3492.832,2.19675343638907E-12,-116.582183837891,-102.223587036133,0.00168280206624702,0.878947496211912
3498.793,1.83739109585683E-11,-107.357986450195,-92.9993896484375,0.00168282028136266,0.878957010183047
3504.753,1.24481436796486E-11,-109.048957824707,-94.6903533935547,0.00168284757361184,0.878971265248786
3510.714,3.19083873182535E-11,-104.960952758789,-90.6023559570313,0.00168288684956432,0.878991779545022
3516.674,4.93220364054044E-11,-103.06958770752,-88.7109909057617,0.00168295877351298,0.87902934627724
3522.635,3.56115711232026E-11,-104.484085083008,-90.12548828125,0.00168303397308897,0.879068623908493
3528.595,1.62671661625306E-11,-107.886878967285,-93.5282821655273,0.00168307990447905,0.879092614418796
3534.555,8.22788337245584E-12,-110.847122192383,-96.4885177612305,0.00168310159099522,0.879103941543638
3540.516,1.2897450166444E-11,-108.894958496094,-94.5363616943359,0.00168312029393313,0.879113710310134
3546.476,1.14819795514146E-11,-109.399833679199,-95.0412368774414,0.00168314187756884,0.87912498369929
3552.437,6.24422876474758E-12,-112.045211791992,-97.6866149902344,0.00168315757079015,0.879133180455081
3558.397,1.58108751444767E-12,-118.010444641113,-103.651840209961,0.0016831644985884,0.879136798926351
3564.358,1.0640947924306E-11,-109.730194091797,-95.3715972900391,0.00168317531877079,0.879142450436059
3570.318,8.7795810153087E-12,-110.56526184082,-96.2066650390625,0.00168319251164489,0.879151430478302
3576.279,2.19581772883733E-11,-106.584037780762,-92.2254409790039,0.00168321972434775,0.879165643996058
3582.239,1.0910650404791E-11,-109.621490478516,-95.2628936767578,0.00168324882204696,0.879180842069784
3588.2,1.59619329497218E-11,-107.969146728516,-93.6105499267578,0.00168327261109326,0.879193267371071
3594.16,1.63596620162328E-11,-107.862258911133,-93.503662109375,0.00168330122345035,0.879208211944845
3600.121,5.81779750064015E-12,-112.352416992188,-97.9938125610352,0.0016833208555353,0.879218466015869
3606.081,1.10265069330732E-11,-109.575622558594,-95.2170257568359,0.00168333576641462,0.879226254145149
3612.042,2.79952267495294E-12,-115.529159545898,-101.170562744141,0.00168334800536442,0.879232646693923
3618.002,5.65172910379867E-13,-122.478187561035,-108.119590759277,0.0016833509838156,0.879234202374334
3623.962,1.74952670931816E-12,-117.570793151855,-103.212196350098,0.00168335303280023,0.879235272583328
3629.923,8.5071458791693E-12,-110.702163696289,-96.3435668945313,0.00168336211203228,0.879240014774012
3635.883,3.82202925781409E-11,-104.177062988281,-89.8184585571289,0.00168340347465716,0.879261618964015
3641.844,2.33862285191814E-11,-106.310401916504,-91.9517974853516,0.00168345800653241,0.87929010160982
3647.804,2.03250499907881E-12,-116.91968536377,-102.561088562012,0.00168348050576573,0.879301853226479
3653.765,1.19112269021571E-11,-109.240432739258,-94.8818359375,0.00168349284784528,0.879308299641142
3659.725,1.0745987140884E-11,-109.687538146973,-95.3289413452148,0.00168351290233638,0.879318774339919
3665.686,3.67856778514882E-12,-114.343215942383,-99.9846115112305,0.00168352566976172,0.879325442917737
3671.646,1.75831179755429E-12,-117.549041748047,-103.190444946289,0.00168353048201361,0.879327956414027
3677.607,1.65797024965286E-11,-107.804229736328,-93.4456329345703,0.00168354671378878,0.879336434462889
3683.567,1.9265344987313E-11,-107.152229309082,-92.7936325073242,0.00168357844005013,0.879353005465824
3689.528,1.40540876115362E-11,-108.52197265625,-94.1633758544922,0.00168360793036699,0.87936840860841
3695.488,1.96127686649561E-11,-107.074607849121,-92.7160110473633,0.00168363772765646,0.879383972086433
3701.448,6.32698414847255E-12,-111.98802947998,-97.6294326782227,0.00168366068561273,0.879395963299529
3707.409,8.60385053480665E-12,-110.65306854248,-96.2944717407227,0.00168367389999337,0.87940286532741
3713.369,5.6024109168599E-12,-112.516250610352,-98.1576538085938,0.00168368647300169,0.879409432358913
3719.33,1.04113544027011E-11,-109.824928283691,-95.4663314819336,0.00168370064559777,0.879416834874095
3725.29,1.31079597243418E-12,-118.824645996094,-104.466049194336,0.00168371101992812,0.87942225350999
3731.251,7.23033056904872E-12,-111.408416748047,-97.0498199462891,0.00168371857895044,0.879426201677085
3737.211,6.36037594328324E-12,-111.965171813965,-97.606575012207,0.00168373060685518,0.879432483994515
3743.172,8.28468861679236E-13,-120.817237854004,-106.458641052246,0.00168373696901657,0.879435807026937
3749.132,2.69256008323282E-12,-115.698348999023,-101.339744567871,0.00168374008513494,0.879437434612554
3755.093,1.61180282399679E-12,-117.926879882813,-103.568283081055,0.00168374389449776,0.879439424287977
3761.053,3.22981970384717E-12,-114.908218383789,-100.549621582031,0.00168374817932525,0.87944166230424
3767.014,4.07126809780796E-12,-113.902702331543,-99.5441055297852,0.00168375464101925,0.879445037323728
3772.974,2.51427354911963E-11,-105.995872497559,-91.6372756958008,0.00168378049503084,0.879458541180901
3778.935,1.22946772413949E-11,-109.102828979492,-94.7442321777344,0.00168381362607179,0.879475845916898
3784.895,1.06864725239575E-12,-119.711654663086,-105.353057861328,0.0016838254520744,0.87948202277845
3790.855,5.59855407724778E-12,-112.519241333008,-98.16064453125,0.00168383135224732,0.879485104508809
3796.816,4.02323009135822E-12,-113.954254150391,-99.5956497192383,0.00168383986705655,0.879489551894748
3802.776,2.32345843687654E-11,-106.338653564453,-91.9800567626953,0.00168386398865777,0.879502150893423
3808.737,1.73396725828449E-11,-107.609588623047,-93.2509918212891,0.00168389989390627,0.879520904630952
3814.697,2.68930297655364E-12,-115.703605651855,-101.345001220703,0.00168391761780183,0.879530162032012
3820.658,6.93845116378119E-13,-121.587371826172,-107.228775024414,0.00168392061157425,0.879531725714886
3826.618,7.83500882486502E-12,-111.059608459473,-96.7010040283203,0.00168392815879568,0.879535667718233
3832.579,3.23901946345965E-11,-104.895866394043,-90.5372695922852,0.00168396375380418,0.879554259413733
3838.539,2.98854770759741E-11,-105.245399475098,-90.8868026733398,0.00168401885963776,0.879583041844788
3844.5,6.19765681525072E-12,-112.077728271484,-97.719123840332,0.00168405078767218,0.879599718236189
3850.46,2.59951358505835E-12,-115.851081848145,-101.492477416992,0.00168405857172576,0.879603783939781
3856.42,3.48077000429233E-12,-114.58324432373,-100.224647521973,0.00168406395175889,0.879606593994956
3862.381,1.3556145131588E-11,-108.678634643555,-94.3200378417969,0.00168407902648526,0.879614467703493
3868.342,2.14458846797546E-11,-106.686561584473,-92.3279647827148,0.00168410999807936,0.879630644534765
3874.302,1.83636493360003E-11,-107.360412597656,-93.0018157958984,0.00168414522146513,0.879649042127298
3880.262,2.37295543774962E-11,-106.247100830078,-91.8885040283203,0.00168418246463542,0.879668494677263
3886.223,2.02800612896681E-11,-106.929306030273,-92.5707092285156,0.00168422140252554,0.879688832399515
3892.183,8.94727651029825E-12,-110.483093261719,-96.1244964599609,0.00168424726116935,0.879702338676155
3898.144,8.88601061888039E-13,-120.51293182373,-106.154335021973,0.00168425596329087,0.87970688389753
3904.104,4.13008723019933E-13,-123.840408325195,-109.481811523438,0.00168425711486411,0.879707485377903
3910.065,1.54741791387399E-11,-108.103927612305,-93.7453231811523,0.00168427117067253,0.879714826893501
3916.025,2.5108444193999E-11,-106.001800537109,-91.6432037353516,0.00168430707464268,0.879733579963336
3921.986,2.86833965219557E-12,-115.423690795898,-101.065093994141,0.00168433182561842,0.879746507691793
3927.946,6.4310555656751E-12,-111.917175292969,-97.5585784912109,0.0016843400526846,0.879750804786125
3933.906,2.22132975856463E-11,-106.533866882324,-92.1752700805664,0.00168436539375628,0.879764040728693
3939.867,5.05549134686589E-12,-112.962364196777,-98.6037673950195,0.00168438951754029,0.879776640867459
3945.827,1.61498105929544E-12,-117.918327331543,-103.559730529785,0.00168439541863115,0.879779723077272
3951.788,2.09600447366635E-11,-106.786079406738,-92.4274826049805,0.00168441538966879,0.87979015418731
3957.749,7.30844680219889E-12,-111.361747741699,-97.0031509399414,0.00168444039813166,0.879803216404352
3963.709,5.2900364001592E-12,-112.765411376953,-98.4068145751953,0.00168445154313433,0.879809037571552
3969.669,1.37443110967676E-11,-108.618766784668,-94.2601699829102,0.00168446838135907,0.879817832376227
3975.63,3.6843108634154E-11,-104.336441040039,-89.9778366088867,0.00168451313134439,0.879841205824794
3981.59,1.50336977094412E-11,-108.229339599609,-93.8707427978516,0.0016845590206955,0.879865174377648
3987.551,8.67827252174417E-12,-110.615669250488,-96.2570724487305,0.00168457999548962,0.879876129761613
3993.511,3.69515968486667E-12,-114.323669433594,-99.9650726318359,0.0016845909404989,0.879881846469892
3999.472,5.0719683834662E-12,-112.948234558105,-98.5896377563477,0.00168459869548264,0.879885896989958
4005.432,3.49547015503049E-12,-114.56494140625,-100.206344604492,0.00168460627379604,0.879889855233012
4011.393,9.77273021514217E-12,-110.099838256836,-95.7412414550781,0.00168461801009316,0.879895985240323
4017.353,8.17316972340147E-12,-110.876098632813,-96.5174942016602,0.00168463388388779,0.879904276311702
4023.313,7.54797210295995E-12,-111.221694946289,-96.8630981445313,0.00168464778968087,0.879911539472504
4029.274,8.59203573781997E-13,-120.659042358398,-106.300437927246,0.00168465522601762,0.879915423559469
4035.234,1.93160539492965E-11,-107.140815734863,-92.7822189331055,0.00168467307135463,0.879924744390837
4041.195,3.28400855263074E-11,-104.835960388184,-90.4773559570313,0.00168471920341576,0.879948839714013
4047.155,1.42023859856029E-12,-118.476387023926,-104.117790222168,0.00168474950595598,0.879964667090499
4053.116,1.47809584935506E-11,-108.30297088623,-93.9443740844727,0.00168476383538619,0.879972151522008
4059.076,8.36943121006091E-12,-110.773040771484,-96.4144439697266,0.00168478431177771,0.879982846584377
4065.037,8.86130340707799E-13,-120.525024414063,-106.166427612305,0.00168479249786571,0.879987122275321
4070.997,5.18456993935009E-13,-122.852874755859,-108.494277954102,0.00168479374015051,0.879987771135416
4076.958,4.27327584475279E-12,-113.692390441895,-99.3337936401367,0.00168479797818328,0.879989984710243
4082.918,5.9142429381609E-12,-112.281005859375,-97.9224090576172,0.00168480698846623,0.879994690887993
4088.879,2.76205285141865E-12,-115.587677001953,-101.229080200195,0.0016848146621201,0.879998698928507
4094.839,2.06656928639859E-12,-116.847503662109,-102.488899230957,0.00168481893272642,0.880000929516885
4100.8,7.24110597123702E-12,-111.401954650879,-97.0433502197266,0.00168482716507434,0.880005229369933
4106.76,1.7820691379408E-11,-107.490753173828,-93.1321563720703,0.00168484933034312,0.880016806552946
4112.721,1.30711152451113E-12,-118.836875915527,-104.47827911377,0.00168486624724534,0.880025642451801
4118.681,3.33325937390327E-12,-114.771308898926,-100.412712097168,0.00168487035123007,0.880027786011746
4124.642,2.59266933426261E-11,-105.862525939941,-91.5039291381836,0.00168489622875871,0.88004130215215
4130.602,1.22483121231198E-11,-109.119239807129,-94.7606430053711,0.00168492999017053,0.880058936138336
4136.563,9.75897419266403E-13,-120.10595703125,-105.747360229492,0.00168494168530866,0.880065044647817
4142.523,1.3182459709545E-11,-108.800033569336,-94.4414367675781,0.00168495420649201,0.880071584610525
4148.483,1.02358016495903E-11,-109.898780822754,-95.5401840209961,0.00168497491662456,0.880082401758609
4154.444,6.01036722461383E-11,-102.210990905762,-87.8523941040039,0.00168503712038787,0.880114891522626
4160.404,2.7954780186216E-11,-105.535438537598,-91.1768417358398,0.00168511499045378,0.880155563982469
4166.365,8.1714727760603E-13,-120.876998901367,-106.518402099609,0.0016851404326816,0.880168852760091
4172.325,3.94923302034537E-12,-114.034873962402,-99.6762771606445,0.00168514464742413,0.880171054170148
4178.286,3.65853154410919E-12,-114.36693572998,-100.008331298828,0.00168515137468103,0.880174567896289
4184.246,5.76029318229606E-13,-122.395553588867,-108.036956787109,0.00168515511913054,0.880176523666719
4190.207,2.50406252841155E-12,-116.013549804688,-101.65495300293,0.00168515784272494,0.880177946232408
4196.167,5.95611869357526E-12,-112.250366210938,-97.8917694091797,0.00168516532368123,0.880181853624685
4202.127,1.46344940488537E-11,-108.346221923828,-93.9876251220703,0.00168518353089166,0.880191363466835
4208.088,4.55176418957611E-12,-113.41820526123,-99.0596008300781,0.00168520049612723,0.88020022461077
4214.048,6.20815650715182E-13,-122.070373535156,-107.711776733398,0.00168520506989422,0.880202613543567
4220.009,2.39454462037732E-12,-116.20777130127,-101.849174499512,0.00168520773617025,0.880204006171191
4225.969,6.7392239967982E-12,-111.713897705078,-97.3553009033203,0.00168521581250891,0.88020822453875
4231.93,2.41151739222308E-12,-116.177093505859,-101.818496704102,0.00168522390381657,0.880212450724793
4237.89,4.2085904472818E-12,-113.758636474609,-99.400032043457,0.0016852297574524,0.880215508148275
4243.851,1.19534290085236E-11,-109.225074768066,-94.8664779663086,0.00168524404815777,0.88022297235334
4249.811,4.58490297508736E-12,-113.386695861816,-99.0280990600586,0.001685258671479,0.880230610287616
4255.771,5.66407300842305E-12,-112.468711853027,-98.1101150512695,0.00168526773363926,0.8802353435615
4261.732,2.90370887766282E-11,-105.370468139648,-91.0118713378906,0.00168529841609785,0.880251369373863
4267.692,2.94987764209509E-11,-105.301956176758,-90.943359375,0.00168535017172335,0.880278401951465
4273.653,2.84359107414881E-11,-105.461326599121,-91.1027297973633,0.00168540139424065,0.88030515608033
4279.613,1.10131129622459E-11,-109.580902099609,-95.222297668457,0.00168543627190695,0.880323373099479
4285.574,8.2643224838345E-14,-130.827926635742,-116.469329833984,0.00168544608175558,0.880328496899876
4291.534,5.47465363827844E-12,-112.616432189941,-98.2578353881836,0.00168545099498565,0.880331063138266
4297.495,1.41355814412236E-11,-108.496864318848,-94.1382675170898,0.00168546833378469,0.880340119398841
4303.456,8.20207952832182E-12,-110.860763549805,-96.5021591186523,0.00168548808225923,0.880350434261529
4309.416,3.53537305879096E-12,-114.515647888184,-100.157051086426,0.00168549845911616,0.88035585421709
4315.376,3.85092454962432E-12,-114.144348144531,-99.7857513427734,0.00168550498916759,0.880359264940475
4321.337,8.48383254682024E-13,-120.714080810547,-106.355484008789,0.00168550914370157,0.880361434902893
4327.297,1.52828233937422E-11,-108.15796661377,-93.7993698120117,0.00168552340479764,0.880368883642668
4333.258,7.22203838328521E-11,-101.413398742676,-87.054801940918,0.0016856007615483,0.880409287991861
4339.218,4.18669311329722E-12,-113.781288146973,-99.4226913452148,0.00168566830592002,0.880444567219046
4345.179,1.35658603782455E-11,-108.67552947998,-94.3169250488281,0.00168568399890966,0.880452763853831
4351.139,2.50056291406509E-14,-136.019622802734,-121.661026000977,0.00168569601293157,0.880459038920097
4357.1,5.11877859632174E-12,-112.908332824707,-98.5497360229492,0.00168570055989957,0.880461413855463
4363.06,5.71797524268428E-13,-122.427574157715,-108.068977355957,0.00168570559020273,0.880464041242517
4369.021,3.95101068230967E-12,-114.032920837402,-99.67431640625,0.00168570958822243,0.880466129455671
4374.981,1.33694910133878E-11,-108.73885345459,-94.380256652832,0.00168572489891158,0.880474126410368
4380.941,2.4773965900143E-11,-106.060043334961,-91.7014465332031,0.00168575861584019,0.880491737162445
4386.902,2.92078902324041E-12,-115.345001220703,-100.986396789551,0.00168578309621066,0.880504523550556
4392.862,9.64773896460732E-12,-110.155746459961,-95.7971496582031,0.00168579420585848,0.880510326251496
4398.823,1.22968875803053E-11,-109.10205078125,-94.7434463500977,0.00168581360310744,0.880520457664899
4404.783,5.34619631556173E-12,-112.719551086426,-98.360954284668,0.00168582919798386,0.880528603053984
4410.744,1.23215907175715E-12,-119.093330383301,-104.734733581543,0.00168583501261289,0.880531640103756
4416.704,6.56651022533576E-12,-111.826652526855,-97.4680557250977,0.00168584190585525,0.880535240526072
4422.665,3.53865791112185E-12,-114.511611938477,-100.153015136719,0.00168585083776959,0.880539905770964
4428.625,8.80545005202293E-12,-110.55248260498,-96.1938858032227,0.00168586174860893,0.880545604631877
4434.585,1.88746893157562E-11,-107.241203308105,-92.8826065063477,0.00168588621456352,0.880558383490399
4440.546,6.3263505580835E-13,-121.988464355469,-107.629867553711,0.00168590345650736,0.880567389162351
4446.506,2.64723474780718E-12,-115.772071838379,-101.413475036621,0.00168590635546941,0.880568903324647
4452.467,2.09814682602882E-11,-106.781639099121,-92.4230422973633,0.0016859272399052,0.880579811513381
4458.427,3.56231505672137E-12,-114.48267364502,-100.124076843262,0.00168594893286879,0.880591142005788
4464.388,4.55391841630141E-11,-103.416145324707,-89.0575485229492,0.00168599233027251,0.880613808984936
4470.348,1.80445099249482E-11,-107.436546325684,-93.0779495239258,0.00168604852582232,0.880643160587713
4476.309,5.50693909948071E-12,-112.590896606445,-98.2322998046875,0.00168606934022168,0.880654032195594
4482.27,9.63746880491575E-12,-110.160369873047,-95.8017730712891,0.00168608272557134,0.880661023522621
4488.23,2.24542008557667E-12,-116.487022399902,-102.128425598145,0.00168609322730031,0.880666508700332
4494.19,4.3581710391057E-13,-123.606956481934,-109.248359680176,0.00168609559688561,0.880667746362863
4500.151,1.21324237746497E-11,-109.160522460938,-94.8019256591797,0.00168610670422064,0.88067354785581
4506.111,1.32096108670036E-11,-108.79109954834,-94.432502746582,0.00168612910032805,0.88068524560858
4512.072,6.42913936947783E-12,-111.918472290039,-97.5598754882813,0.00168614645593431,0.880694310647763
4518.032,4.98697937776645E-12,-113.021621704102,-98.6630249023438,0.0016861565447662,0.880699580164423
4523.993,8.02439249431094E-12,-110.955879211426,-96.597282409668,0.00168616804330664,0.880705585988597
4529.953,1.41820637509227E-11,-108.482604980469,-94.1240081787109,0.00168618766763843,0.880715836010058
4535.914,1.76134053617716E-11,-107.541564941406,-93.1829681396484,0.00168621576559331,0.880730511905452
4541.874,8.04454786702991E-12,-110.944984436035,-96.5863876342773,0.00168623843942637,0.880742354717625
4547.834,1.87412633871039E-11,-107.272010803223,-92.9134140014648,0.00168626210961788,0.880754717939649
4553.795,1.69510285680493E-11,-107.708038330078,-93.3494415283203,0.00168629364980712,0.880771191754908
4559.755,5.29892665023605E-12,-112.758117675781,-98.3995208740234,0.00168631331111508,0.880781461089462
4565.716,2.97128804959357E-12,-115.270553588867,-100.911956787109,0.00168632061908205,0.880785278127367
4571.676,4.87028106969471E-13,-123.124458312988,-108.76586151123,0.00168632367501028,0.88078687427496
4577.637,1.17506460810546E-13,-129.299377441406,-114.940788269043,0.00168632420920444,0.880787153290911
4583.597,5.50851807929575E-12,-112.589653015137,-98.2310562133789,0.00168632918060673,0.880789749913344
4589.558,9.6037828673919E-12,-110.175575256348,-95.8169784545898,0.00168634253442679,0.880796724772085
4595.518,1.19336601346731E-11,-109.232261657715,-94.873664855957,0.00168636156557087,0.880806664964561
4601.479,4.47290328641733E-11,-103.494102478027,-89.1355056762695,0.00168641163343554,0.88083281600465
4607.439,2.73030437529087E-11,-105.637886047363,-91.2792892456055,0.00168647527973407,0.880866059221938
4613.399,1.36459188070148E-12,-118.649971008301,-104.291374206543,0.0016865006092935,0.880879289151518
4619.36,6.01001035344477E-13,-122.211250305176,-107.852653503418,0.00168650234599769,0.880880196252736
4625.32,1.81052096498509E-12,-117.421966552734,-103.063369750977,0.00168650447670112,0.880881309144432
4631.281,7.45833540956179E-12,-111.273582458496,-96.9149856567383,0.00168651266618629,0.880885586609756
4637.241,3.00135525564353E-11,-105.226829528809,-90.8682250976563,0.00168654577401548,0.880902879221972
4643.202,3.90171259641647E-11,-104.087448120117,-89.7288513183594,0.00168660676352741,0.880934734768077
4649.162,1.66744226589799E-11,-107.779495239258,-93.4208908081055,0.0016866559661354,0.880960433874329
4655.123,2.75564783563217E-11,-105.597763061523,-91.2391662597656,0.00168669504241871,0.880980843880985
